007
  -2.336750  48.836381   60.17
Paris
1 200 6.944444444444444E-003
5
1 2457297.00000000 2457297.22853862 2457297.25126823 2457297.27668058 2457297.30259751 2457297.67044802 2457297.69640817 2457297.72187212 2457297.74466046
p, Lune, 10,  27.32166, \leftmoon
    1 2457297.20833333 -11.119  57.29968283  14.54380100  0.26660E+04  0.2478514889948E-02  0.1006425009161E+01  50.210 129.46   0.00  1932.640  31.706964 -21.118382
    1 2457297.21527778 -11.116  57.42518892  14.56403856  0.26539E+04  0.2478170929240E-02  0.1006420228635E+01  50.327 129.34   0.00  1932.909  33.989018 -20.249369
    1 2457297.22222222 -11.113  57.55006360  14.58447666  0.26410E+04  0.2477787318637E-02  0.1006415444233E+01  50.442 129.23   0.00  1933.208  36.235335 -19.328761
    1 2457297.22916667 -11.110  57.67426609  14.60510978  0.26272E+04  0.2477365146603E-02  0.1006410655964E+01  50.557 129.11   0.00  1933.537  38.445721 -18.358716
    1 2457297.23611111 -11.107  57.79775688  14.62593202  0.26126E+04  0.2476905581133E-02  0.1006405863836E+01  50.671 129.00   0.00  1933.896  40.620265 -17.341398
    1 2457297.24305556 -11.104  57.92049729  14.64693698  0.25972E+04  0.2476409843516E-02  0.1006401067859E+01  50.785 128.88   0.00  1934.283  42.759318 -16.278965
    1 2457297.25000000 -11.102  58.04245010  14.66811794  0.25810E+04  0.2475879230742E-02  0.1006396268039E+01  50.898 128.77   0.00  1934.698  44.863469 -15.173558
    1 2457297.25694444 -11.099  58.16357906  14.68946768  0.25641E+04  0.2475315089066E-02  0.1006391464387E+01  51.010 128.66   0.00  1935.139  46.933522 -14.027288
    1 2457297.26388889 -11.096  58.28384934  14.71097861  0.25465E+04  0.2474718830129E-02  0.1006386656910E+01  51.121 128.55   0.00  1935.605  48.970476 -12.842233
    1 2457297.27083333 -11.093  58.40322759  14.73264280  0.25282E+04  0.2474091928740E-02  0.1006381845616E+01  51.232 128.44   0.00  1936.095  50.975501 -11.620427
    1 2457297.27777778 -11.091  58.52168166  14.75445185  0.25092E+04  0.2473435902109E-02  0.1006377030515E+01  51.341 128.33   0.00  1936.609  52.949919 -10.363860
    1 2457297.28472222 -11.088  58.63918107  14.77639706  0.24896E+04  0.2472752331960E-02  0.1006372211615E+01  51.450 128.22   0.00  1937.144  54.895189  -9.074470
    1 2457297.29166667 -11.085  58.75569655  14.79846928  0.24694E+04  0.2472042831037E-02  0.1006367388925E+01  51.557 128.11   0.00  1937.700  56.812887  -7.754146
    1 2457297.29861111 -11.083  58.87120091  14.82065911  0.24487E+04  0.2471309083830E-02  0.1006362562451E+01  51.664 128.00   0.00  1938.275  58.704692  -6.404722
    1 2457297.30555556 -11.080  58.98566833  14.84295678  0.24274E+04  0.2470552806705E-02  0.1006357732204E+01  51.770 127.90   0.00  1938.869  60.572376  -5.027983
    1 2457297.31250000 -11.078  59.09907444  14.86535210  0.24056E+04  0.2469775745030E-02  0.1006352898192E+01  51.874 127.79   0.00  1939.478  62.417795  -3.625662
    1 2457297.31944444 -11.076  59.21139713  14.88783472  0.23834E+04  0.2468979707404E-02  0.1006348060424E+01  51.978 127.69   0.00  1940.104  64.242877  -2.199441
    1 2457297.32638889 -11.073  59.32261567  14.91039387  0.23607E+04  0.2468166519340E-02  0.1006343218907E+01  52.081 127.59   0.00  1940.743  66.049618  -0.750959
    1 2457297.33333333 -11.071  59.43271144  14.93301858  0.23376E+04  0.2467338051187E-02  0.1006338373650E+01  52.182 127.48   0.00  1941.395  67.840080   0.718190
    1 2457297.34027778 -11.069  59.54166732  14.95569751  0.23142E+04  0.2466496183911E-02  0.1006333524663E+01  52.283 127.38   0.00  1942.057  69.616385   2.206453
    1 2457297.34722222 -11.066  59.64946857  14.97841921  0.22905E+04  0.2465642849520E-02  0.1006328671953E+01  52.382 127.28   0.00  1942.729  71.380714   3.712311
    1 2457297.35416667 -11.064  59.75610196  15.00117184  0.22664E+04  0.2464779977734E-02  0.1006323815529E+01  52.480 127.19   0.00  1943.409  73.135311   5.234277
    1 2457297.36111111 -11.062  59.86155668  15.02394352  0.22422E+04  0.2463909542915E-02  0.1006318955400E+01  52.577 127.09   0.00  1944.096  74.882484   6.770887
    1 2457297.36805556 -11.060  59.96582359  15.04672203  0.22177E+04  0.2463033516757E-02  0.1006314091573E+01  52.673 126.99   0.00  1944.787  76.624607   8.320703
    1 2457297.37500000 -11.058  60.06889572  15.06949505  0.21931E+04  0.2462153889910E-02  0.1006309224059E+01  52.768 126.90   0.00  1945.482  78.364128   9.882297
    1 2457297.38194444 -11.056  60.17076816  15.09225007  0.21683E+04  0.2461272662276E-02  0.1006304352864E+01  52.861 126.80   0.00  1946.179  80.103574  11.454253
    1 2457297.38888889 -11.054  60.27143809  15.11497447  0.21435E+04  0.2460391839516E-02  0.1006299477999E+01  52.954 126.71   0.00  1946.875  81.845559  13.035156
    1 2457297.39583333 -11.052  60.37090478  15.13765550  0.21186E+04  0.2459513429533E-02  0.1006294599471E+01  53.045 126.62   0.00  1947.570  83.592795  14.623589
    1 2457297.40277778 -11.050  60.46916963  15.16028035  0.20937E+04  0.2458639438918E-02  0.1006289717288E+01  53.135 126.53   0.00  1948.263  85.348101  16.218119
    1 2457297.40972222 -11.048  60.56623604  15.18283607  0.20689E+04  0.2457771863136E-02  0.1006284831461E+01  53.224 126.44   0.00  1948.950  87.114416  17.817296
    1 2457297.41666667 -11.046  60.66210992  15.20530980  0.20442E+04  0.2456912707979E-02  0.1006279941997E+01  53.311 126.35   0.00  1949.632  88.894810  19.419643
    1 2457297.42361111 -11.044  60.75679882  15.22768852  0.20195E+04  0.2456063942128E-02  0.1006275048904E+01  53.398 126.27   0.00  1950.306  90.692503  21.023641
    1 2457297.43055556 -11.043  60.85031291  15.24995935  0.19951E+04  0.2455227543910E-02  0.1006270152191E+01  53.483 126.18   0.00  1950.970  92.510877  22.627727
    1 2457297.43750000 -11.041  60.94266401  15.27210928  0.19709E+04  0.2454405447166E-02  0.1006265251867E+01  53.568 126.10   0.00  1951.623  94.353495  24.230279
    1 2457297.44444444 -11.039  61.03386640  15.29412551  0.19469E+04  0.2453599582036E-02  0.1006260347941E+01  53.651 126.01   0.00  1952.264  96.224115  25.829604
    1 2457297.45138889 -11.037  61.12393637  15.31599523  0.19232E+04  0.2452811846096E-02  0.1006255440421E+01  53.733 125.93   0.00  1952.891  98.126715  27.423927
    1 2457297.45833333 -11.036  61.21289216  15.33770576  0.18998E+04  0.2452044100831E-02  0.1006250529316E+01  53.814 125.85   0.00  1953.503 100.065504  29.011375
    1 2457297.46527778 -11.034  61.30075442  15.35924460  0.18768E+04  0.2451298193638E-02  0.1006245614634E+01  53.893 125.77   0.00  1954.097 102.044948  30.589964
    1 2457297.47222222 -11.032  61.38754538  15.38059932  0.18542E+04  0.2450575909900E-02  0.1006240696384E+01  53.972 125.69   0.00  1954.673 104.069780  32.157578
    1 2457297.47916667 -11.030  61.47328949  15.40175772  0.18321E+04  0.2449879007622E-02  0.1006235774575E+01  54.050 125.61   0.00  1955.229 106.145026  33.711959
    1 2457297.48611111 -11.029  61.55801329  15.42270785  0.18105E+04  0.2449209208099E-02  0.1006230849214E+01  54.127 125.54   0.00  1955.764 108.276005  35.250675
    1 2457297.49305556 -11.027  61.64174513  15.44343796  0.17894E+04  0.2448568179713E-02  0.1006225920312E+01  54.202 125.46   0.00  1956.276 110.468348  36.771111
    1 2457297.50000000 -11.025  61.72451523  15.46393657  0.17689E+04  0.2447957541203E-02  0.1006220987875E+01  54.277 125.39   0.00  1956.764 112.727992  38.270437
    1 2457297.50694444 -11.023  61.80635553  15.48419246  0.17490E+04  0.2447378852166E-02  0.1006216051914E+01  54.351 125.31   0.00  1957.226 115.061175  39.745591
    1 2457297.51388889 -11.022  61.88729998  15.50419477  0.17297E+04  0.2446833629303E-02  0.1006211112436E+01  54.424 125.24   0.00  1957.662 117.474407  41.193248
    1 2457297.52083333 -11.020  61.96738399  15.52393295  0.17112E+04  0.2446323317876E-02  0.1006206169451E+01  54.496 125.17   0.00  1958.071 119.974432  42.609799
    1 2457297.52777778 -11.018  62.04664490  15.54339684  0.16933E+04  0.2445849314585E-02  0.1006201222967E+01  54.567 125.10   0.00  1958.450 122.568161  43.991324
    1 2457297.53472222 -11.017  62.12512149  15.56257665  0.16762E+04  0.2445412945660E-02  0.1006196272993E+01  54.638 125.03   0.00  1958.800 125.262573  45.333569
    1 2457297.54166667 -11.015  62.20285383  15.58146295  0.16599E+04  0.2445015457698E-02  0.1006191319536E+01  54.707 124.96   0.00  1959.118 128.064582  46.631932
    1 2457297.54861111 -11.013  62.27988403  15.60004688  0.16444E+04  0.2444658060483E-02  0.1006186362607E+01  54.776 124.89   0.00  1959.405 130.980852  47.881444
    1 2457297.55555556 -11.011  62.35625498  15.61831989  0.16298E+04  0.2444341860142E-02  0.1006181402213E+01  54.845 124.82   0.00  1959.658 134.017565  49.076767
    1 2457297.56250000 -11.009  62.43201106  15.63627395  0.16160E+04  0.2444067902066E-02  0.1006176438363E+01  54.912 124.75   0.00  1959.878 137.180127  50.212207
    1 2457297.56944444 -11.008  62.50719800  15.65390159  0.16032E+04  0.2443837162454E-02  0.1006171471066E+01  54.979 124.68   0.00  1960.063 140.472811  51.281738
    1 2457297.57638889 -11.006  62.58186240  15.67119575  0.15912E+04  0.2443650527022E-02  0.1006166500331E+01  55.046 124.62   0.00  1960.212 143.898351  52.279051
    1 2457297.58333333 -11.004  62.65605212  15.68814999  0.15803E+04  0.2443508815103E-02  0.1006161526166E+01  55.112 124.55   0.00  1960.326 147.457478  53.197632
    1 2457297.59027778 -11.002  62.72981570  15.70475834  0.15703E+04  0.2443412752166E-02  0.1006156548579E+01  55.178 124.49   0.00  1960.403 151.148455  54.030866
    1 2457297.59722222 -11.000  62.80320275  15.72101545  0.15614E+04  0.2443362994274E-02  0.1006151567581E+01  55.243 124.42   0.00  1960.443 154.966611  54.772179
    1 2457297.60416667 -10.998  62.87626340  15.73691650  0.15535E+04  0.2443360100871E-02  0.1006146583178E+01  55.308 124.36   0.00  1960.445 158.903963  55.415212
    1 2457297.61111111 -10.996  62.94904851  15.75245727  0.15466E+04  0.2443404553126E-02  0.1006141595381E+01  55.372 124.29   0.00  1960.410 162.948961  55.954015
    1 2457297.61805556 -10.994  63.02160960  15.76763419  0.15408E+04  0.2443496752991E-02  0.1006136604196E+01  55.436 124.23   0.00  1960.336 167.086428  56.383270
    1 2457297.62500000 -10.992  63.09399850  15.78244424  0.15360E+04  0.2443637009433E-02  0.1006131609634E+01  55.500 124.16   0.00  1960.223 171.297756  56.698507
    1 2457297.63194444 -10.990  63.16626714  15.79688496  0.15324E+04  0.2443825531293E-02  0.1006126611703E+01  55.564 124.10   0.00  1960.072 175.561379  56.896315
    1 2457297.63888889 -10.988  63.23846812  15.81095465  0.15299E+04  0.2444062465900E-02  0.1006121610412E+01  55.628 124.03   0.00  1959.882 179.853518  56.974504
    1 2457297.64583333 -10.986  63.31065393  15.82465217  0.15284E+04  0.2444347859782E-02  0.1006116605768E+01  55.691 123.97   0.00  1959.653 184.149145  56.932223
    1 2457297.65277778 -10.983  63.38287696  15.83797697  0.15281E+04  0.2444681665054E-02  0.1006111597782E+01  55.755 123.91   0.00  1959.386 188.423086  56.770009
    1 2457297.65972222 -10.981  63.45518960  15.85092916  0.15289E+04  0.2445063752524E-02  0.1006106586462E+01  55.819 123.84   0.00  1959.079 192.651131  56.489752
    1 2457297.66666667 -10.979  63.52764407  15.86350950  0.15308E+04  0.2445493905555E-02  0.1006101571816E+01  55.883 123.78   0.00  1958.735 196.811047  56.094604
    1 2457297.67361111 -10.976  63.60029247  15.87571944  0.15339E+04  0.2445971833434E-02  0.1006096553852E+01  55.946 123.72   0.00  1958.352 200.883390  55.588819
    1 2457297.68055556 -10.974  63.67318594  15.88756086  0.15380E+04  0.2446497126305E-02  0.1006091532581E+01  56.011 123.65   0.00  1957.932 204.852050  54.977555
    1 2457297.68750000 -10.972  63.74637566  15.89903649  0.15432E+04  0.2447069321335E-02  0.1006086508010E+01  56.075 123.59   0.00  1957.474 208.704516  54.266655
    1 2457297.69444444 -10.969  63.81991186  15.91014951  0.15496E+04  0.2447687851327E-02  0.1006081480148E+01  56.139 123.52   0.00  1956.979 212.431882  53.462428
    1 2457297.70138889 -10.966  63.89384428  15.92090384  0.15570E+04  0.2448352078594E-02  0.1006076449004E+01  56.204 123.46   0.00  1956.448 216.028641  52.571444
    1 2457297.70833333 -10.964  63.96822160  15.93130388  0.15655E+04  0.2449061270013E-02  0.1006071414587E+01  56.270 123.39   0.00  1955.882 219.492322  51.600351
    1 2457297.71527778 -10.961  64.04309183  15.94135471  0.15750E+04  0.2449814624723E-02  0.1006066376905E+01  56.336 123.33   0.00  1955.280 222.823056  50.555732
    1 2457297.72222222 -10.958  64.11850173  15.95106193  0.15855E+04  0.2450611249413E-02  0.1006061335967E+01  56.402 123.26   0.00  1954.645 226.023093  49.443984
    1 2457297.72916667 -10.956  64.19449721  15.96043175  0.15970E+04  0.2451450186575E-02  0.1006056291781E+01  56.468 123.19   0.00  1953.976 229.096344  48.271238
    1 2457297.73611111 -10.953  64.27112275  15.96947088  0.16096E+04  0.2452330389791E-02  0.1006051244357E+01  56.536 123.13   0.00  1953.275 232.047955  47.043302
    1 2457297.74305556 -10.950  64.34842168  15.97818660  0.16230E+04  0.2453250745723E-02  0.1006046193704E+01  56.604 123.06   0.00  1952.542 234.883935  45.765631
    1 2457297.75000000 -10.947  64.42643608  15.98658671  0.16374E+04  0.2454210076272E-02  0.1006041139829E+01  56.672 122.99   0.00  1951.779 237.610848  44.443310
    1 2457297.75694444 -10.944  64.50520649  15.99467952  0.16526E+04  0.2455207127718E-02  0.1006036082741E+01  56.741 122.92   0.00  1950.986 240.235562  43.081059
    1 2457297.76388889 -10.941  64.58477184  16.00247376  0.16687E+04  0.2456240573141E-02  0.1006031022450E+01  56.811 122.85   0.00  1950.165 242.765054  41.683240
    1 2457297.77083333 -10.938  64.66516959  16.00997865  0.16857E+04  0.2457309028191E-02  0.1006025958964E+01  56.882 122.78   0.00  1949.318 245.206265  40.253876
    1 2457297.77777778 -10.935  64.74643567  16.01720390  0.17034E+04  0.2458411053797E-02  0.1006020892292E+01  56.954 122.71   0.00  1948.444 247.565990  38.796675
    1 2457297.78472222 -10.931  64.82860418  16.02415960  0.17218E+04  0.2459545145656E-02  0.1006015822442E+01  57.026 122.63   0.00  1947.545 249.850808  37.315052
    1 2457297.79166667 -10.928  64.91170747  16.03085622  0.17410E+04  0.2460709744033E-02  0.1006010749423E+01  57.099 122.56   0.00  1946.624 252.067028  35.812156
    1 2457297.79861111 -10.925  64.99577595  16.03730459  0.17608E+04  0.2461903229654E-02  0.1006005673245E+01  57.173 122.49   0.00  1945.680 254.220668  34.290892
    1 2457297.80555556 -10.921  65.08083838  16.04351593  0.17812E+04  0.2463123946983E-02  0.1006000593914E+01  57.248 122.41   0.00  1944.716 256.317438  32.753950
    1 2457297.81250000 -10.918  65.16692140  16.04950175  0.18022E+04  0.2464370180759E-02  0.1005995511442E+01  57.324 122.34   0.00  1943.732 258.362736  31.203826
    1 2457297.81944444 -10.915  65.25405000  16.05527393  0.18237E+04  0.2465640192439E-02  0.1005990425835E+01  57.401 122.26   0.00  1942.731 260.361661  29.642843
    1 2457297.82638889 -10.911  65.34224676  16.06084451  0.18458E+04  0.2466932176956E-02  0.1005985337103E+01  57.479 122.18   0.00  1941.714 262.319016  28.073172
    1 2457297.83333333 -10.907  65.43153242  16.06622583  0.18682E+04  0.2468244305949E-02  0.1005980245255E+01  57.558 122.10   0.00  1940.682 264.239330  26.496851
    1 2457297.84027778 -10.904  65.52192591  16.07143053  0.18911E+04  0.2469574731227E-02  0.1005975150300E+01  57.638 122.02   0.00  1939.636 266.126872  24.915802
    1 2457297.84722222 -10.900  65.61344363  16.07647132  0.19143E+04  0.2470921548108E-02  0.1005970052245E+01  57.719 121.94   0.00  1938.579 267.985667  23.331847
    1 2457297.85416667 -10.896  65.70610024  16.08136116  0.19378E+04  0.2472282845947E-02  0.1005964951101E+01  57.801 121.86   0.00  1937.512 269.819521  21.746722
    1 2457297.86111111 -10.893  65.79990812  16.08611314  0.19616E+04  0.2473656684428E-02  0.1005959846874E+01  57.885 121.77   0.00  1936.436 271.632032  20.162090
    1 2457297.86805556 -10.889  65.89487758  16.09074046  0.19856E+04  0.2475041104127E-02  0.1005954739576E+01  57.969 121.69   0.00  1935.353 273.426612  18.579552
    1 2457297.87500000 -10.885  65.99101678  16.09525644  0.20097E+04  0.2476434129983E-02  0.1005949629213E+01  58.054 121.60   0.00  1934.264 275.206504  17.000663
    1 2457297.88194444 -10.881  66.08833162  16.09967441  0.20340E+04  0.2477833768138E-02  0.1005944515795E+01  58.141 121.52   0.00  1933.172 276.974794  15.426934
    1 2457297.88888889 -10.877  66.18682621  16.10400785  0.20584E+04  0.2479238036344E-02  0.1005939399331E+01  58.229 121.43   0.00  1932.077 278.734429  13.859849
    1 2457297.89583333 -10.873  66.28650211  16.10827012  0.20828E+04  0.2480644920554E-02  0.1005934279829E+01  58.317 121.34   0.00  1930.981 280.488230  12.300868
    1 2457297.90277778 -10.869  66.38735918  16.11247472  0.21072E+04  0.2482052432177E-02  0.1005929157298E+01  58.407 121.25   0.00  1929.886 282.238901  10.751440
    1 2457297.90972222 -10.865  66.48939485  16.11663502  0.21315E+04  0.2483458564495E-02  0.1005924031747E+01  58.498 121.16   0.00  1928.793 283.989043   9.213005
    1 2457297.91666667 -10.861  66.59260448  16.12076434  0.21557E+04  0.2484861316673E-02  0.1005918903185E+01  58.591 121.07   0.00  1927.705 285.741160   7.687005
    1 2457297.92361111 -10.857  66.69698169  16.12487600  0.21798E+04  0.2486258716927E-02  0.1005913771620E+01  58.684 120.97   0.00  1926.621 287.497670   6.174889
    1 2457297.93055556 -10.853  66.80251770  16.12898315  0.22036E+04  0.2487648785901E-02  0.1005908637061E+01  58.778 120.88   0.00  1925.545 289.260909   4.678117
    1 2457297.93750000 -10.849  66.90920175  16.13309880  0.22273E+04  0.2489029560166E-02  0.1005903499517E+01  58.874 120.78   0.00  1924.477 291.033137   3.198171
    1 2457297.94444444 -10.844  67.01702140  16.13723593  0.22506E+04  0.2490399115889E-02  0.1005898358997E+01  58.970 120.69   0.00  1923.418 292.816542   1.736554
    1 2457297.95138889 -10.840  67.12596205  16.14140727  0.22737E+04  0.2491755538355E-02  0.1005893215509E+01  59.068 120.59   0.00  1922.371 294.613241   0.294796
    1 2457297.95833333 -10.836  67.23600696  16.14562532  0.22964E+04  0.2493096925143E-02  0.1005888069062E+01  59.167 120.49   0.00  1921.337 296.425280  -1.125538
    1 2457297.96527778 -10.832  67.34713796  16.14990249  0.23187E+04  0.2494421429997E-02  0.1005882919665E+01  59.266 120.39   0.00  1920.317 298.254638  -2.522849
    1 2457297.97222222 -10.828  67.45933458  16.15425086  0.23406E+04  0.2495727211609E-02  0.1005877767328E+01  59.367 120.29   0.00  1919.312 300.103214  -3.895498
    1 2457297.97916667 -10.823  67.57257504  16.15868237  0.23620E+04  0.2497012491333E-02  0.1005872612057E+01  59.469 120.19   0.00  1918.324 301.972836  -5.241804
    1 2457297.98611111 -10.819  67.68683556  16.16320864  0.23830E+04  0.2498275514891E-02  0.1005867453863E+01  59.572 120.08   0.00  1917.355 303.865242  -6.560044
    1 2457297.99305556 -10.815  67.80209046  16.16784097  0.24033E+04  0.2499514555558E-02  0.1005862292754E+01  59.675 119.98   0.00  1916.404 305.782082  -7.848447
    1 2457298.00000000 -10.810  67.91831285  16.17259046  0.24232E+04  0.2500727957786E-02  0.1005857128739E+01  59.780 119.87   0.00  1915.474 307.724902  -9.105198
    1 2457298.00694444 -10.806  68.03547401  16.17746787  0.24424E+04  0.2501914099073E-02  0.1005851961826E+01  59.886 119.77   0.00  1914.566 309.695137 -10.328438
    1 2457298.01388889 -10.802  68.15354350  16.18248354  0.24609E+04  0.2503071392520E-02  0.1005846792025E+01  59.992 119.66   0.00  1913.681 311.694094 -11.516263
    1 2457298.02083333 -10.793  68.27248981  16.18764762  0.24789E+04  0.2504198330429E-02  0.1005841619343E+01  60.100 119.55   0.00  1912.820 313.722939 -12.666727
    1 2457298.02777778 -10.789  68.39227978  16.19296983  0.24961E+04  0.2505293445745E-02  0.1005836443791E+01  60.208 119.45   0.00  1911.984 315.782682 -13.777850
    1 2457298.03472222 -10.784  68.51287870  16.19845946  0.25126E+04  0.2506355314271E-02  0.1005831265377E+01  60.317 119.34   0.00  1911.174 317.874155 -14.847615
    1 2457298.04166667 -10.780  68.63425106  16.20412558  0.25283E+04  0.2507382605257E-02  0.1005826084108E+01  60.426 119.23   0.00  1910.391 319.997999 -15.873983
    1 2457298.04861111 -10.776  68.75635951  16.20997669  0.25433E+04  0.2508374007604E-02  0.1005820899996E+01  60.537 119.12   0.00  1909.636 322.154641 -16.854898
    1 2457298.05555556 -10.771  68.87916610  16.21602106  0.25575E+04  0.2509328314661E-02  0.1005815713047E+01  60.648 119.01   0.00  1908.910 324.344274 -17.788294
    1 2457298.06250000 -10.767  69.00263120  16.22226635  0.25709E+04  0.2510244343539E-02  0.1005810523271E+01  60.760 118.89   0.00  1908.213 326.566838 -18.672109
    1 2457298.06944444 -10.763  69.12671461  16.22871998  0.25834E+04  0.2511121012684E-02  0.1005805330677E+01  60.872 118.78   0.00  1907.547 328.822007 -19.504300
    1 2457298.07638889 -10.758  69.25137497  16.23538884  0.25951E+04  0.2511957295390E-02  0.1005800135272E+01  60.985 118.67   0.00  1906.912 331.109166 -20.282854
    1 2457298.08333333 -10.754  69.37656987  16.24227938  0.26059E+04  0.2512752228248E-02  0.1005794937068E+01  61.098 118.55   0.00  1906.309 333.427402 -21.005804
    1 2457298.09027778 -10.750  69.50225631  16.24939764  0.26158E+04  0.2513504933396E-02  0.1005789736071E+01  61.212 118.44   0.00  1905.738 335.775492 -21.671252
    1 2457298.09722222 -10.745  69.62839026  16.25674915  0.26249E+04  0.2514214592169E-02  0.1005784532291E+01  61.327 118.33   0.00  1905.200 338.151899 -22.277378
    1 2457298.10416667 -10.741  69.75492723  16.26433903  0.26330E+04  0.2514880474253E-02  0.1005779325736E+01  61.441 118.21   0.00  1904.696 340.554771 -22.822469
